HHID,PERSONS,income,VEHICL,TAZ,workers,HHT,w_income,w_vot
141210304,4,406161.2194498754,1,16,2,1,1.0,1.2734770921894032
141210305,1,263915.7856757642,1,16,1,6,1.0,2.225540928492468
141210306,4,213476.30490933597,2,16,1,1,1.0,0.7439863102094392
141210307,4,42695.260965490925,2,16,2,1,1.0,0.7439863102094392
141210308,2,11714.647992414235,1,16,1,5,1.0,0.44932896411722156
141210311,2,11714.647992414235,1,16,1,5,1.0,0.44932896411722156
141210312,2,42172.732776285884,1,16,0,1,1.0,1.4562422919850013
141210313,2,118762.1035237255,1,16,1,3,1.0,2.225540928492468
141210314,1,118762.1035237255,1,16,0,6,1.0,2.225540928492468
141210315,3,181471.15930625965,1,16,2,1,1.0,1.3218695156593925
141210316,2,16400.507190278586,1,16,0,1,1.0,1.4562422919850013
141210317,2,17571.971990867998,2,16,0,1,1.0,0.44932896411722156
141210318,2,118762.1035237255,0,16,0,3,1.0,2.225540928492468
141210319,2,176631.92840454282,3,16,2,1,1.0,1.3218695156593925
141210320,2,19914.901587553526,1,16,0,1,1.0,1.4562422919850013
141210321,3,17571.971990867998,3,16,1,1,1.0,1.4562422919850013
141210324,4,153702.93948886835,2,16,1,1,1.0,0.7439863102094392
141210327,4,245497.7505884194,2,16,1,1,1.0,0.7439863102094392
141210328,2,38072.60597871624,2,16,1,5,1.0,0.44932896411722156
141210332,3,417765.8256880784,2,16,2,1,1.0,0.4995138982911621
141210333,2,19914.901587553526,2,16,2,1,1.0,1.4562422919850013
141210335,4,345237.03653239406,3,16,3,1,1.0,0.9126221254114719
141210336,5,603439.5259444346,2,16,1,1,1.0,1.2734770921894032
141210338,4,301719.7630834943,2,16,2,1,1.0,1.2734770921894032
141210340,3,48615.78918402093,1,16,1,1,1.0,1.4562422919850013
141210401,5,443876.18989095074,2,7,2,1,1.0,1.2734770921894032
141210404,3,105566.3142298145,1,7,0,1,1.0,2.225540928492468
141210407,3,145176.92744129544,2,7,2,1,1.0,1.3218695156593925
141210408,1,0.0,0,7,0,6,1.0,0.44932896411722156
141210410,2,319126.67232952174,2,7,2,1,1.0,0.4995138982911621
141210411,3,91945.38739248012,0,7,2,3,1.0,1.3218695156593925
141210412,1,0.0,1,7,0,6,1.0,0.44932896411722156
141210413,2,126679.5770798265,2,7,0,3,1.0,2.225540928492468
141210414,2,110844.6299473789,2,7,0,5,1.0,2.225540928492468
141210416,2,52783.15711490725,1,7,1,3,1.0,2.225540928492468
141210417,4,149433.41338740638,1,7,1,5,1.0,0.7439863102094392
141210420,4,245497.7505884194,2,7,1,1,1.0,0.7439863102094392
141210421,1,11714.647992414235,1,7,0,6,1.0,0.44932896411722156
141210423,2,449678.49289877515,1,7,2,5,1.0,0.4995138982911621
141210424,4,371347.4007352664,2,7,2,1,1.0,1.2734770921894032
141210425,3,493195.766570229,2,7,2,1,1.0,0.4995138982911621
141210426,2,168906.10277985054,2,7,1,1,1.0,2.225540928492468
141210428,2,169373.08202412538,1,7,2,1,1.0,1.3218695156593925
141210429,1,11714.647992414235,0,7,0,6,1.0,0.44932896411722156
141210432,1,73896.41996491926,0,7,0,6,1.0,2.225540928492468
141210433,5,205667.31383340532,3,7,1,1,1.0,1.3218695156593925
141210435,2,43344.197572382,2,7,1,3,1.0,0.44932896411722156
141210436,2,37486.873578421524,1,7,1,2,1.0,0.44932896411722156
141210438,3,493195.766570229,2,7,2,1,1.0,0.4995138982911621
141210440,1,118762.1035237255,1,7,1,6,1.0,2.225540928492468
141210441,3,116141.54195674862,4,7,2,1,1.0,1.3218695156593925
141211001,3,87106.15647220184,2,11,1,1,1.0,1.3218695156593925
141211003,2,16400.507190278586,1,11,0,1,1.0,1.4562422919850013
141211004,1,8200.253595139293,1,11,0,4,1.0,0.44932896411722156
141211009,1,11714.647992414235,1,11,0,6,1.0,0.44932896411722156
141211012,2,116141.54195674862,2,11,2,1,1.0,1.3218695156593925
141211015,1,11714.647992414235,1,11,0,4,1.0,0.44932896411722156
141211016,2,118762.1035237255,1,11,0,3,1.0,2.225540928492468
141211020,2,4685.859197864352,1,11,0,1,1.0,0.44932896411722156
141211021,2,67749.23280965016,4,11,2,3,1.0,1.3218695156593925
141211023,2,96784.61829419696,2,11,2,1,1.0,1.3218695156593925
141211026,2,32215.28198026247,1,11,1,1,1.0,0.44932896411722156
141211028,5,149433.41338740638,2,11,1,1,1.0,0.7439863102094392
141211029,2,16400.507190278586,2,11,0,1,1.0,1.4562422919850013
141211030,5,179320.09606488765,2,11,2,1,1.0,0.7439863102094392
141211035,2,2342.929598482847,1,11,0,1,1.0,1.4562422919850013
141211036,4,449678.49289877515,2,11,2,1,1.0,1.2734770921894032
141211037,1,8200.253595139293,1,11,1,6,1.0,0.44932896411722156
141211038,2,190019.3656298626,2,11,1,1,1.0,2.225540928492468
141211041,1,5857.323998453762,1,11,0,4,1.0,0.44932896411722156
141211042,1,2342.929598482847,1,11,0,4,1.0,0.44932896411722156
141220101,5,136624.8350993967,2,6,2,1,1.0,0.7439863102094392
141220102,4,136624.8350993967,1,6,2,1,1.0,0.7439863102094392
141220104,3,241961.54582829957,2,6,2,1,1.0,1.3218695156593925
141220105,4,290115.1568452913,2,6,2,1,1.0,1.2734770921894032
141220106,4,870345.4703133198,2,6,2,1,1.0,1.2734770921894032
141220107,6,135498.46561930032,5,6,2,1,1.0,1.3218695156593925
141220108,3,33874.61640482508,3,6,2,5,1.0,1.3218695156593925
141220109,4,42695.260965490925,2,6,2,1,1.0,0.7439863102094392
141220110,4,81120.99584589615,2,6,2,1,1.0,0.7439863102094392
141220111,3,293016.30834920355,3,6,3,5,1.0,0.9126221254114719
141220112,3,220185.006631363,2,6,2,1,1.0,1.3218695156593925
141220116,3,241961.54582829957,1,6,2,1,1.0,1.3218695156593925
141220119,1,184741.04991229816,1,6,1,4,1.0,2.225540928492468
141220120,3,251640.0076317333,1,6,1,1,1.0,1.3218695156593925
141220121,3,449678.49289877515,4,6,2,1,1.0,0.4995138982911621
141220126,4,443876.18989095074,3,6,3,1,1.0,0.9126221254114719
141220127,2,14057.577593593056,2,6,0,1,1.0,1.4562422919850013
141220128,2,176631.92840454282,3,6,2,1,1.0,1.3218695156593925
141220130,3,142757.31199971773,3,6,2,1,1.0,1.3218695156593925
141220131,7,162241.99167541604,4,6,2,1,1.0,0.7439863102094392
141220132,2,261103.64113850676,2,6,2,1,1.0,0.4995138982911621
141220133,2,23429.29598482847,1,6,1,5,1.0,0.44932896411722156
141220135,2,26943.69038210341,2,6,0,1,1.0,1.4562422919850013
141220137,1,184741.04991229816,1,6,1,4,1.0,2.225540928492468
141220140,2,371347.4007352664,2,6,2,1,1.0,0.4995138982911621
141220141,2,32801.01438055717,1,6,0,1,1.0,1.4562422919850013
141220142,4,48392.30914709848,2,6,1,1,1.0,1.3218695156593925
141220201,1,118762.1035237255,1,2,1,4,1.0,2.225540928492468
141220204,4,406161.2194498754,2,2,2,1,1.0,1.2734770921894032
141220205,1,118762.1035237255,1,2,0,4,1.0,2.225540928492468
141220210,4,348138.1880363063,2,2,1,1,1.0,1.2734770921894032
141220212,3,290115.1568452913,2,2,2,5,1.0,0.4995138982911621
141220216,3,420666.9771919906,2,2,2,1,1.0,0.4995138982911621
141220218,4,580230.3134680286,2,2,2,1,1.0,1.2734770921894032
141220219,4,42695.260965490925,2,2,2,1,1.0,0.7439863102094392
141220220,1,263915.7856757642,1,2,1,6,1.0,2.225540928492468
141220221,5,213476.30490933597,2,2,1,1,1.0,0.7439863102094392
141220222,1,52783.15711490725,1,2,0,6,1.0,2.225540928492468
141220224,1,5857.323998453762,1,2,0,6,1.0,0.44932896411722156
141220225,3,394556.61321167235,3,2,3,1,1.0,0.9126221254114719
141220227,4,307522.06609131873,2,2,2,1,1.0,1.2734770921894032
141220228,2,319126.67232952174,2,2,2,1,1.0,0.4995138982911621
141220229,4,417765.8256880784,4,2,2,1,1.0,0.9126221254114719
141220230,4,348138.1880363063,2,2,1,1,1.0,1.2734770921894032
141220231,3,67749.23280965016,3,2,1,1,1.0,1.3218695156593925
141220232,2,11714.647992414235,1,2,0,3,1.0,0.44932896411722156
141220233,2,28700.88758298753,2,2,0,1,1.0,1.4562422919850013
141220236,2,493195.766570229,2,2,2,1,1.0,0.4995138982911621
141220237,1,118762.1035237255,1,2,0,6,1.0,2.225540928492468
141220239,2,580230.3134680286,1,2,2,1,1.0,0.4995138982911621
141220240,2,449678.49289877515,2,2,2,1,1.0,0.4995138982911621
141220241,3,580230.3134680286,2,2,2,1,1.0,0.4995138982911621
141220302,5,102468.62632045348,2,29,2,1,1.0,0.7439863102094392
141220303,2,58573.23998453763,2,29,1,1,1.0,1.4562422919850013
141220305,3,21347.630490933596,1,29,0,5,1.0,0.7439863102094392
141220308,3,135498.46561930032,2,29,2,1,1.0,1.3218695156593925
141220309,2,18743.436786964117,4,29,0,1,1.0,1.4562422919850013
141220310,2,16400.507190278586,1,29,0,1,1.0,1.4562422919850013
141220314,2,145153.68207105633,1,29,1,5,1.0,2.225540928492468
141220315,6,234823.93525288315,2,29,2,1,1.0,0.7439863102094392
141220317,3,111289.1559211953,3,29,1,1,1.0,1.4562422919850013
141220318,1,11714.647992414235,1,29,0,6,1.0,0.44932896411722156
141220321,1,11714.647992414235,1,29,0,6,1.0,0.44932896411722156
141220331,4,133078.85015916117,4,29,2,1,1.0,1.3218695156593925
141220332,4,469986.5538712689,4,29,4,1,1.0,0.9126221254114719
141220334,4,313324.3693216973,3,29,3,1,1.0,0.9126221254114719
141220335,3,182101.89205351597,3,29,0,1,1.0,2.225540928492468
141220336,2,174212.31294440367,3,29,2,1,1.0,1.3218695156593925
141220340,2,290115.1568452913,1,29,2,1,1.0,0.4995138982911621
141220342,3,181471.15930625965,4,29,2,1,1.0,1.3218695156593925
141220401,4,481591.1601094719,1,7,3,5,1.0,0.9126221254114719
141220406,2,29286.619983282235,1,7,0,1,1.0,0.44932896411722156
141220407,2,67749.23280965016,1,7,2,3,1.0,1.3218695156593925
141220408,2,203247.69842895048,1,7,2,1,1.0,1.3218695156593925
141220409,2,174212.31294440367,2,7,2,5,1.0,1.3218695156593925
141220410,3,394556.61321167235,2,7,3,3,1.0,0.9126221254114719
141220411,3,420666.9771919906,1,7,2,1,1.0,0.4995138982911621
141220414,4,145163.8872859444,2,7,0,1,1.0,0.7439863102094392
141220417,2,169373.08202412538,1,7,2,1,1.0,1.3218695156593925
141220419,1,73896.41996491926,1,7,1,6,1.0,2.225540928492468
141220425,4,580230.3134680286,2,7,3,1,1.0,0.9126221254114719
141220429,4,72588.46372992844,3,7,1,1,1.0,1.3218695156593925
141220434,3,23429.29598482847,2,7,0,1,1.0,1.4562422919850013
141220435,2,105566.3142298145,2,7,1,1,1.0,2.225540928492468
141220439,1,52783.15711490725,1,7,1,6,1.0,2.225540928492468
141220440,4,176631.92840454282,1,7,2,1,1.0,1.3218695156593925
141220441,2,49201.521570835765,1,7,0,1,1.0,0.44932896411722156
141220442,5,213476.30490933597,1,7,1,1,1.0,0.7439863102094392
141220502,1,58573.23998453763,1,30,1,4,1.0,0.44932896411722156
141220505,2,449678.49289877515,3,30,1,1,1.0,0.4995138982911621
141220506,4,33874.61640482508,3,30,2,1,1.0,1.3218695156593925
141220507,1,0.0,1,30,0,4,1.0,2.225540928492468
141220508,1,2342.929598482847,0,30,0,6,1.0,0.44932896411722156
141220509,2,195988.8520299716,2,30,2,1,1.0,1.3218695156593925
141220510,2,145153.68207105633,1,30,1,1,1.0,2.225540928492468
141220511,1,95009.6828149313,1,30,0,4,1.0,2.225540928492468
141220512,4,96064.3371846368,2,30,2,1,1.0,0.7439863102094392
141220513,3,580230.3134680286,1,30,1,1,1.0,0.4995138982911621
141220516,1,73896.41996491926,1,30,1,4,1.0,2.225540928492468
141220517,3,241961.54582829957,3,30,2,1,1.0,1.3218695156593925
141220518,2,32801.01438055717,1,30,0,1,1.0,1.4562422919850013
141220519,1,11714.647992414235,0,30,0,6,1.0,0.44932896411722156
141220520,3,169373.08202412538,1,30,1,1,1.0,1.3218695156593925
141220522,1,11714.647992414235,1,30,0,6,1.0,0.44932896411722156
141220523,1,11714.647992414235,1,30,0,6,1.0,0.44932896411722156
141220524,1,11714.647992414235,0,30,0,6,1.0,0.44932896411722156
141220525,2,11714.647992414235,1,30,0,1,1.0,1.4562422919850013
141220528,2,48615.78918402093,1,30,0,1,1.0,1.4562422919850013
141220531,1,11714.647992414235,1,30,0,6,1.0,0.44932896411722156
141220532,1,11714.647992414235,1,30,0,6,1.0,0.44932896411722156
141220535,1,5857.323998453762,0,30,0,4,1.0,0.44932896411722156
141220536,1,52783.15711490725,0,30,0,6,1.0,2.225540928492468
141220539,1,11714.647992414235,1,30,0,6,1.0,0.44932896411722156
141220540,1,5857.323998453762,0,30,0,6,1.0,0.44932896411722156
141220541,2,8200.253595139293,1,30,0,1,1.0,1.4562422919850013
141230101,2,261103.64113850676,4,24,2,1,1.0,0.4995138982911621
141230104,2,333632.43029419106,2,24,1,1,1.0,0.4995138982911621
141230107,1,184741.04991229816,1,24,1,4,1.0,2.225540928492468
141230108,3,333632.43029419106,2,24,2,1,1.0,0.4995138982911621
141230109,4,388754.3099812938,4,24,3,1,1.0,0.9126221254114719
141230110,4,754299.4074861817,6,24,4,1,1.0,0.9126221254114719
141230112,2,26357.957986301997,3,24,2,1,1.0,1.4562422919850013
141230113,3,406161.2194498754,4,24,2,1,1.0,0.4995138982911621
141230114,2,406161.2194498754,2,24,2,1,1.0,0.4995138982911621
141230115,2,371347.4007352664,2,24,2,1,1.0,0.4995138982911621
141230126,2,70287.88794549882,2,8,0,1,1.0,1.4562422919850013
141230127,2,406161.2194498754,3,8,1,1,1.0,0.4995138982911621
141230128,3,181471.15930625965,1,8,1,5,1.0,1.3218695156593925
141230130,2,23429.29598482847,1,8,0,1,1.0,1.4562422919850013
141230132,3,181471.15930625965,2,8,2,1,1.0,1.3218695156593925
141230133,2,176631.92840454282,2,8,2,1,1.0,1.3218695156593925
141230136,1,8200.253595139293,1,8,0,4,1.0,0.44932896411722156
141230137,2,52715.91598159057,2,8,0,1,1.0,1.4562422919850013
141230202,2,95009.6828149313,1,32,1,5,1.0,2.225540928492468
141230204,1,118762.1035237255,1,32,1,4,1.0,2.225540928492468
141230209,1,118762.1035237255,1,32,1,6,1.0,2.225540928492468
141230210,1,10556.631422981449,1,32,0,6,1.0,2.225540928492468
141230214,4,142757.31199971773,2,32,2,1,1.0,1.3218695156593925
141230215,1,10556.631422981449,1,32,0,6,1.0,2.225540928492468
141230218,2,195988.8520299716,2,32,2,5,1.0,1.3218695156593925
141230219,2,16400.507190278586,2,32,0,1,1.0,1.4562422919850013
141230220,3,117411.96765919412,1,32,1,5,1.0,0.7439863102094392
141230223,1,5857.323998453762,1,32,0,6,1.0,0.44932896411722156
141230230,4,426469.28042236913,5,32,3,1,1.0,0.9126221254114719
141230231,2,174212.31294440367,2,32,2,1,1.0,1.3218695156593925
141230232,5,209206.77874236892,2,32,2,1,1.0,0.7439863102094392
141230233,4,237122.31483377554,3,32,2,1,1.0,1.3218695156593925
141230236,4,406161.2194498754,3,32,2,1,1.0,1.2734770921894032
141230237,4,192128.67440202608,2,32,2,1,1.0,0.7439863102094392
141230239,4,336533.58179810335,3,32,2,1,1.0,1.2734770921894032
141230241,6,130551.82054699799,6,32,4,1,1.0,0.9126221254114719
141230242,5,117411.96765919412,2,32,2,1,1.0,0.7439863102094392
141230302,3,157275.00474199114,2,27,1,5,1.0,1.3218695156593925
141230305,5,135498.46561930032,1,27,2,1,1.0,1.3218695156593925
141230306,4,591834.9197062316,3,27,2,1,1.0,1.2734770921894032
141230308,2,23429.29598482847,1,27,0,1,1.0,1.4562422919850013
141230309,2,95009.6828149313,1,27,1,1,1.0,2.225540928492468
141230314,5,213476.30490933597,2,27,1,1,1.0,0.7439863102094392
141230315,2,348138.1880363063,2,27,2,1,1.0,0.4995138982911621
141230316,3,652759.1026237129,3,27,3,1,1.0,0.9126221254114719
141230317,4,449678.49289877515,2,27,2,1,1.0,1.2734770921894032
141230318,4,365545.09750488785,3,27,2,1,1.0,0.9126221254114719
141230319,2,23429.29598482847,2,27,1,1,1.0,1.4562422919850013
141230320,3,554119.9494877104,3,27,3,1,1.0,0.9126221254114719
141230322,1,118762.1035237255,0,27,1,4,1.0,2.225540928492468
141230325,2,195297.68132718134,1,27,1,1,1.0,2.225540928492468
141230329,1,184741.04991229816,1,27,1,6,1.0,2.225540928492468
141230330,1,184741.04991229816,1,27,1,4,1.0,2.225540928492468
141230331,1,73896.41996491926,0,27,1,6,1.0,2.225540928492468
141230332,1,8200.253595139293,1,27,0,6,1.0,0.44932896411722156
141230333,2,147792.83992983852,1,27,0,1,1.0,2.225540928492468
141230335,1,73896.41996491926,1,27,1,4,1.0,2.225540928492468
141230342,1,184741.04991229816,1,27,0,6,1.0,2.225540928492468
141230401,6,76851.46974443417,1,22,0,1,1.0,0.7439863102094392
141230405,1,73896.41996491926,1,22,0,6,1.0,2.225540928492468
141230406,4,591834.9197062316,2,22,2,1,1.0,1.2734770921894032
141230408,4,870345.4703133198,2,22,2,1,1.0,1.2734770921894032
141230409,2,57401.77516597506,2,22,1,1,1.0,0.44932896411722156
141230410,4,213476.30490933597,1,22,1,1,1.0,0.7439863102094392
141230413,2,166953.46656398627,2,22,2,1,1.0,1.3218695156593925
141230415,4,290115.1568452913,2,22,2,1,1.0,1.2734770921894032
141230417,3,241961.54582829957,1,22,1,1,1.0,1.3218695156593925
141230419,4,580230.3134680286,2,22,2,1,1.0,1.2734770921894032
141230420,2,8200.253595139293,2,22,0,1,1.0,1.4562422919850013
141230425,4,119546.7307099251,2,17,2,1,1.0,0.7439863102094392
141230426,2,449678.49289877515,2,17,2,1,1.0,0.4995138982911621
141230429,4,371347.4007352664,2,17,2,1,1.0,1.2734770921894032
141230432,2,23429.29598482847,0,17,0,3,1.0,0.44932896411722156
141230435,3,176631.92840454282,2,17,2,1,1.0,1.3218695156593925
141230436,2,406161.2194498754,2,17,1,1,1.0,0.4995138982911621
141230437,4,143029.1242352134,2,17,3,1,1.0,0.7439863102094392
141230438,2,290115.1568452913,2,17,2,5,1.0,0.4995138982911621
141230439,2,493195.766570229,2,17,2,1,1.0,0.4995138982911621
141230442,4,449678.49289877515,2,17,2,1,1.0,1.2734770921894032
141230501,4,119546.7307099251,2,22,1,1,1.0,0.7439863102094392
141230505,2,290115.1568452913,1,22,1,1,1.0,0.4995138982911621
141230506,1,8200.253595139293,1,22,1,6,1.0,0.44932896411722156
141230510,2,52783.15711490725,1,22,1,5,1.0,2.225540928492468
141230511,5,155837.70253959933,2,22,2,1,1.0,0.7439863102094392
141230512,2,82002.53595139293,2,22,1,1,1.0,1.4562422919850013
141230515,2,290115.1568452913,2,22,2,1,1.0,0.4995138982911621
141230518,1,11714.647992414235,0,22,0,6,1.0,0.44932896411722156
141230523,4,192128.67440202608,2,4,2,1,1.0,0.7439863102094392
141230524,1,184741.04991229816,5,4,1,6,1.0,2.225540928492468
141230525,4,174212.31294440367,2,4,2,1,1.0,1.3218695156593925
141230526,2,110844.6299473789,1,4,1,3,1.0,2.225540928492468
141230528,1,16400.507190278586,0,4,0,6,1.0,0.44932896411722156
141230529,2,219050.10209671236,3,4,1,1,1.0,2.225540928492468
141230531,2,169373.08202412538,2,4,2,3,1.0,1.3218695156593925
141230532,4,232283.0838392515,3,4,2,1,1.0,1.3218695156593925
141230538,4,157972.46557395405,2,4,1,1,1.0,0.7439863102094392
141230539,4,8539.052193098185,3,4,2,1,1.0,0.7439863102094392
141230540,3,106463.08013475352,2,4,3,5,1.0,1.3218695156593925
141230541,3,96064.3371846368,1,4,1,5,1.0,0.7439863102094392
141230542,4,46858.591978643526,1,4,0,1,1.0,1.4562422919850013
141240101,2,182101.89205351597,3,24,1,1,1.0,2.225540928492468
141240102,1,21086.366388142942,1,24,0,4,1.0,0.44932896411722156
141240103,1,26391.57856757642,1,24,0,6,1.0,2.225540928492468
141240104,1,0.0,1,24,0,6,1.0,0.44932896411722156
141240108,2,26943.69038210341,2,24,1,1,1.0,1.4562422919850013
141240111,3,24196.154582829957,2,24,1,1,1.0,1.3218695156593925
141240113,1,184741.04991229816,1,24,1,6,1.0,2.225540928492468
141240115,2,42172.732776285884,2,24,0,1,1.0,1.4562422919850013
141240116,2,95009.6828149313,1,24,1,3,1.0,2.225540928492468
141240118,3,319126.67232952174,4,24,2,1,1.0,0.4995138982911621
141240120,1,263915.7856757642,1,24,1,4,1.0,2.225540928492468
141240123,2,36948.20998245963,1,24,1,1,1.0,2.225540928492468
141240124,1,184741.04991229816,1,24,1,6,1.0,2.225540928492468
141240126,4,209206.77874236892,2,24,1,1,1.0,0.7439863102094392
141240127,1,8200.253595139293,1,24,0,6,1.0,0.44932896411722156
141240131,3,241961.54582829957,2,24,1,1,1.0,1.3218695156593925
141240132,2,23429.29598482847,2,24,0,1,1.0,1.4562422919850013
141240136,1,11714.647992414235,0,24,0,6,1.0,0.44932896411722156
141240140,2,16400.507190278586,1,24,0,1,1.0,1.4562422919850013
141240141,1,8200.253595139293,1,24,0,6,1.0,0.44932896411722156
141240142,3,333632.43029419106,2,24,1,1,1.0,0.4995138982911621
141240202,2,29286.619983282235,3,2,0,1,1.0,1.4562422919850013
141240203,1,11714.647992414235,1,2,0,6,1.0,0.44932896411722156
141240205,2,42172.732776285884,2,2,0,5,1.0,0.44932896411722156
141240208,3,580230.3134680286,2,2,1,1,1.0,0.4995138982911621
141240211,2,43929.9299726767,2,2,0,1,1.0,1.4562422919850013
141240213,4,394556.61321167235,2,2,1,1,1.0,1.2734770921894032
141240214,2,18743.436786964117,2,2,1,1,1.0,0.44932896411722156
141240215,2,52715.91598159057,1,2,0,1,1.0,1.4562422919850013
